"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Western Buffer","WM1","2008-09-22","1","Bottom Water","4.4","0.001","24.5","0.04","0.29","0.12","0.17","24.2","33","2.1","3.2","33.6","1.8","7.9","0.022","0.008","0.16","750","46","2.1","30","0.8","<0.005","0.8"
"Western Buffer","WM1","2008-10-09","1","Surface Water","0.9","0.006","3","0.04","0.5","0.29","0.32","27.1","3","1.4","2.6","30.7","0.6","8","0.025","0.063","0.15","86","30","4.1","62","1.2","0.11","0.4"
"Western Buffer","WM1","2008-10-09","1","Middle Water","0.8","0.003","2.3","0.03","0.34","0.21","0.17","27.1","2.1","0.93","2.6","31.7","0.5","8.1","0.014","0.042","0.084","140","80","6","90","1.6","0.043","0.3"
"Western Buffer","WM1","2008-10-09","1","Bottom Water","1.7","0.002","11.4","0.03","0.32","0.22","0.13","27.2","12","0.88","2.6","32","0.6","8.1","0.013","0.037","0.059","370","250","5.7","86","1.4","0.032","0.3"
"Western Buffer","WM1","2008-11-20","1","Surface Water","1.2","0.001","5","0.03","0.26","0.18","0.1","24.4","6.2","0.71","3.5","32.8","0.3","8.3","0.013","0.057","0.027","12000","6800","6.1","88","1.1","0.019","0.5"
"Western Buffer","WM1","2008-11-20","1","Middle Water","1.4","0.001","4.9","0.02","0.3","0.22","0.09","24.5","5.6","0.69","3.5","32.9","0.4","8.3","0.011","0.055","0.025","520","250","6.2","89","0.6","0.008","0.4"
"Western Buffer","WM1","2008-11-20","1","Bottom Water","1.4","0.001","8.8","0.03","0.3","0.22","0.09","24.5","9.4","0.69","3.5","32.9","0.4","8.3","0.011","0.058","0.025","250","200","6.1","89","1.2","0.007","0.4"
"Western Buffer","WM1","2008-12-06","1","Surface Water","1.3","0.001","10.2","0.02","0.22","0.14","0.09","21.5","5.4","0.83","1","33.1","0.4","7.8","0.012","0.038","0.041","680","200","7.2","99","1","0.006","0.6"
"Western Buffer","WM1","2008-12-06","1","Middle Water","1.2","0.001","10.1","0.02","0.21","0.13","0.09","21.5","4.4","0.84","1","33.1","0.7","7.9","0.012","0.037","0.041","500","190","7.3","101","0.8","0.008","0.6"
"Western Buffer","WM1","2008-12-06","1","Bottom Water","1.1","0.001","10.8","0.02","0.28","0.2","0.09","21.5","4.9","0.82","1","33.1","0.6","7.9","0.012","0.038","0.041","570","110","7.3","100","0.8","0.008","0.5"
"Western Buffer","WM1","2009-01-05","1","Surface Water","0.7","0.002","2.2","0.03","0.3","0.22","0.16","19.2","2.7","0.76","3.3","33.3","0.6","8","0.018","0.021","0.059","51","31","6.9","91","1.7","0.077","0.2"
"Western Buffer","WM1","2009-01-05","1","Middle Water","1","0.001","3.6","0.02","0.24","0.17","0.12","19","4","0.76","3.3","33.4","0.8","8","0.016","0.022","0.051","1100","750","6.8","90","1.4","0.05","0.3"
"Western Buffer","WM1","2009-01-05","1","Bottom Water","1.6","0.001","6","0.03","0.25","0.17","0.11","19.1","8.5","0.79","3.3","33.4","1.5","8","0.014","0.022","0.055","780","500","6.9","90","1.1","0.035","0.2"
"Western Buffer","WM1","2009-02-04","1","Surface Water","1.2","0.002","2.1","0.03","0.34","0.23","0.2","17.1","2.5","0.92","3.1","33.2","0.2","7.9","0.022","0.023","0.087","1000","590","6","77","1.8","0.09","1"
"Western Buffer","WM1","2009-02-04","1","Middle Water","1","0.001","2.2","0.03","0.29","0.19","0.17","17","2.3","0.9","3.1","33.2","0.3","7.9","0.019","0.023","0.081","830","560","6.7","84","0.5","0.07","0.7"
"Western Buffer","WM1","2009-02-04","1","Bottom Water","1.2","0.001","3.3","0.03","0.29","0.19","0.15","17","4.9","0.86","3.1","33.3","<0.2","7.9","0.017","0.022","0.075","130","78","6.4","81","0.5","0.056","0.7"
"Western Buffer","WM1","2009-03-11","1","Surface Water","1.2","0.008","9.2","0.03","0.27","0.22","0.14","19.4","5.5","0.62","1.7","33.3","0.5","8.5","0.017","0.007","0.038","2300","1200","5.7","76","0.3","0.097","0.3"
"Western Buffer","WM1","2009-03-11","1","Middle Water","1.3","0.006","9.9","0.03","0.2","0.16","0.11","19.2","5.8","0.59","1.7","33.5","<0.2","8.5","0.014","0.006","0.033","810","560","6.5","86","1.2","0.07","0.4"
"Western Buffer","WM1","2009-03-11","1","Bottom Water","1.9","0.004","13.8","0.03","0.18","0.15","0.08","19.2","9","0.55","1.7","33.5","0.6","8.5","0.011","0.006","0.026","360","260","6.6","87","0.7","0.044","1.1"
"Western Buffer","WM1","2009-04-02","1","Surface Water","1.5","0.001","3.6","<0.02","0.17","0.14","0.06","20.9","4.7","0.41","2.6","33.3","0.3","8","0.008","0.007","0.025","100","74","5.6","76","0.7","0.028","0.2"
"Western Buffer","WM1","2009-04-02","1","Middle Water","1.3","0.001","3.4","0.02","0.18","0.15","0.06","20.9","4.8","0.41","2.6","33.8","0.5","8","0.009","0.007","0.025","100","76","5.5","75","0.9","0.028","0.3"
"Western Buffer","WM1","2009-04-02","1","Bottom Water","1.6","0.001","4.7","<0.02","0.18","0.15","0.05","20.9","6.6","0.41","2.6","33.8","0.6","8","0.008","0.006","0.023","61","34","5.4","74","1.4","0.023","0.3"
"Western Buffer","WM1","2009-05-06","1","Surface Water","2.3","0.001","1.9","<0.02","0.2","0.18","0.05","23","3.2","0.05","2.7","33.5","2.1","8","0.006","<0.002","0.017","73","44","6.3","89","7.2","0.031","1.3"
"Western Buffer","WM1","2009-05-06","1","Middle Water","2","0.001","1.9","<0.02","0.2","0.18","0.05","22.9","3.2","0.1","2.7","33.5","1.1","8","0.006","<0.002","0.014","37","20","6.2","87","5.5","0.029","1"
"Western Buffer","WM1","2009-05-06","1","Bottom Water","1.8","0.001","2.9","<0.02","0.13","0.12","0.04","22.8","3.7","0.16","2.7","33.6","1.5","8","0.005","<0.002","0.01","11","9","6.1","87","2.9","0.024","0.8"
"Western Buffer","WM1","2009-06-04","1","Surface Water","2","0.002","2.2","0.05","0.84","0.31","0.56","26.9","3.8","0.39","2.9","24.6","3.8","8.1","0.003","0.033","0.5","110","85","6.5","94","20","0.025","2.4"
"Western Buffer","WM1","2009-06-04","1","Middle Water","1.5","0.003","3.2","<0.02","0.15","0.11","0.12","26.2","3.8","0.36","2.9","31.9","1.3","7.9","0.008","<0.002","0.039","270","170","5.4","80","2","0.083","1.5"
"Western Buffer","WM1","2009-06-04","1","Bottom Water","1.9","0.002","7.9","<0.02","0.13","0.11","0.07","26.3","7.9","0.42","2.9","29.5","1.9","7.9","0.009","<0.002","0.018","65","24","4.8","71","1","0.051","2.9"
"Western Buffer","WM1","2009-07-16","1","Surface Water","2.5","0.004","9.7","0.02","0.46","0.19","0.3","27.9","3.7","0.35","2","26.3","6.4","8.4","<0.002","0.028","0.24","230","83","5","75","16","0.031","2.3"
"Western Buffer","WM1","2009-07-16","1","Middle Water","1.6","0.002","11.1","0.03","0.26","0.11","0.2","24.7","4.6","1.4","2","33.1","0.8","8","0.015","0.006","0.14","1300","550","2.2","32","1.2","0.05","0.8"
"Western Buffer","WM1","2009-07-16","1","Bottom Water","2.2","0.001","14.5","0.03","0.2","0.07","0.17","24.1","8.3","1.6","2","33.8","<0.2","7.9","0.019","<0.002","0.13","80","31","1.8","26","1.5","0.034","0.7"
"Western Buffer","WM1","2009-08-07","1","Surface Water","1.4","0.006","8.4","0.03","0.36","0.19","0.26","27.9","2.3","0.94","2.4","29.7","0.6","8.1","0.019","0.024","0.15","270","120","4.5","68","1.1","0.088","0.6"
"Western Buffer","WM1","2009-08-07","1","Middle Water","1.4","0.004","9.3","0.02","0.31","0.22","0.14","27.6","3","0.7","2.4","31.1","0.7","8.2","0.011","0.014","0.073","94","41","4.2","64","0.5","0.048","0.7"
"Western Buffer","WM1","2009-08-07","1","Bottom Water","2.8","0.003","14.6","0.03","0.23","0.15","0.11","27.1","13","0.87","2.4","31.9","1.3","8.2","0.013","0.011","0.066","42","17","3.8","57","1","0.034","0.5"
"Western Buffer","WM1","2009-09-10","1","Surface Water","1.2","0.004","2.2","0.03","0.24","0.16","0.16","29.2","2.7","0.88","1.8","31","2.1","8","0.011","0.016","0.06","57","19","5.4","84","3.5","0.08","1"
"Western Buffer","WM1","2009-09-10","1","Middle Water","1.3","0.004","2.8","0.02","0.25","0.17","0.16","29.2","4.1","0.89","1.8","31","1.4","8","0.011","0.016","0.062","58","27","5.3","82","2.3","0.08","0.7"
"Western Buffer","WM1","2009-09-10","1","Bottom Water","2.2","0.003","10.6","0.02","0.21","0.16","0.11","29.4","11","0.87","1.8","31.6","1.1","8","0.01","0.016","0.037","19","6","4.8","75","1.2","0.059","0.5"
"Western Buffer","WM1","2009-10-08","1","Surface Water","1.1","0.003","3.9","0.03","0.32","0.21","0.17","28.6","4.8","1","2.2","32.1","0.7","7.9","0.018","0.069","0.04","4600","1400","5.3","83","1.3","0.058","0.6"
"Western Buffer","WM1","2009-10-08","1","Middle Water","1.5","0.001","4.9","0.02","0.26","0.17","0.11","28.5","6.2","0.98","2.2","32.3","<0.2","8","0.013","0.056","0.029","820","250","5.5","86","1.9","0.028","0.4"
"Western Buffer","WM1","2009-10-08","1","Bottom Water","3.8","0.001","14.9","0.02","0.16","0.1","0.08","28.5","25","0.86","2.2","32.3","1.2","8","0.01","0.039","0.025","580","230","5.7","88","1.4","0.017","0.6"
"Western Buffer","WM1","2009-11-18","1","Surface Water","1.8","0.001","6","<0.02","0.2","0.15","0.06","23.2","7.5","0.71","1.9","33.3","0.5","8.1","0.01","0.026","0.025","120","65","6.6","93","0.6","0.007","0.2"
"Western Buffer","WM1","2009-11-18","1","Middle Water","2","0.001","6.8","<0.02","0.18","0.13","0.06","23.2","8.6","0.7","1.9","33.3","<0.2","8.1","0.01","0.027","0.024","110","53","6.6","93","1.2","0.009","0.2"
"Western Buffer","WM1","2009-11-18","1","Bottom Water","3","0.001","10.2","<0.02","0.21","0.16","0.06","23.2","17","0.71","1.9","33.3","<0.2","8.2","0.01","0.027","0.024","60","32","6.6","93","1.8","0.006","0.3"
"Western Buffer","WM1","2009-12-11","1","Surface Water","1","0.003","2.6","0.03","0.33","0.22","0.23","20.9","2.7","0.91","2.9","33.1","<0.2","7.9","0.024","0.034","0.071","380","160","6.7","91","1.4","0.12","0.4"
"Western Buffer","WM1","2009-12-11","1","Middle Water","1","0.003","2.9","0.03","0.33","0.22","0.22","20.8","3.1","0.9","2.9","33.1","<0.2","7.9","0.022","0.036","0.072","950","560","6.6","90","1.5","0.11","0.4"
"Western Buffer","WM1","2009-12-11","1","Bottom Water","0.9","0.003","2.9","0.03","0.27","0.17","0.19","20.8","3.2","0.87","2.9","33.1","0.3","7.9","0.021","0.033","0.065","870","560","6.7","90","0.8","0.092","0.4"
"Western Buffer","WM1","2010-01-06","1","Surface Water","<0.5","0.002","1.9","0.03","0.31","0.22","0.2","18.4","3.5","0.55","3.1","32.3","<0.2","7.7","0.02","0.017","0.073","1200","800","7.1","92","1","0.11","0.7"
"Western Buffer","WM1","2010-01-06","1","Middle Water","0.8","0.002","3.7","0.03","0.32","0.23","0.19","18.4","5","0.54","3.1","32.3","0.7","7.8","0.019","0.016","0.07","1300","840","7.2","93","0.7","0.1","0.6"
"Western Buffer","WM1","2010-01-06","1","Bottom Water","1.3","0.002","6.8","0.03","0.32","0.23","0.19","18.4","11","0.54","3.1","32.3","0.8","7.8","0.022","0.016","0.07","3700","2500","7.2","93","1","0.099","0.7"
"Western Buffer","WM1","2010-02-05","1","Surface Water","0.7","0.002","2.2","0.03","0.35","0.18","0.29","18.2","2.1","0.9","2.2","32.3","0.2","7.8","0.021","0.039","0.13","310","100","7.4","95","0.9","0.12","1.2"
"Western Buffer","WM1","2010-02-05","1","Middle Water","0.8","0.002","2.5","0.02","0.29","0.15","0.22","18","2.9","0.82","2.2","32.6","0.4","7.9","0.016","0.036","0.1","2100","1700","7.4","95","0.5","0.088","0.9"
"Western Buffer","WM1","2010-02-05","1","Bottom Water","1","0.001","4.6","0.02","0.25","0.13","0.15","17.8","6.2","0.76","2.2","32.7","0.6","7.9","0.011","0.032","0.084","100","65","7.6","97","0.7","0.031","1"
"Western Buffer","WM1","2010-03-08","1","Surface Water","0.5","0.001","10.4","<0.02","0.19","0.15","0.07","19.5","0.5","0.21","4","33.1","0.9","8.2","0.008","0.01","0.034","110","84","8.2","108","2.2","0.024","1"
"Western Buffer","WM1","2010-03-08","1","Middle Water","0.8","0.001","10.6","<0.02","0.19","0.15","0.06","19.5","1.1","0.18","4","33.3","<0.2","8.2","0.007","0.009","0.027","18","16","8.1","108","2","0.022","0.8"
"Western Buffer","WM1","2010-03-08","1","Bottom Water","0.9","0.001","9","<0.02","0.17","0.15","0.04","19.3","2.7","0.18","4","33.4","0.8","8.2","0.008","0.005","0.018","49","34","9.8","129","4","0.021","0.9"
"Western Buffer","WM1","2010-04-07","1","Surface Water","0.7","0.002","2.1","0.03","0.28","0.24","0.17","20.5","2.1","0.54","2.7","33.6","<0.2","7.7","0.019","0.007","0.033","3800","2300","6.8","92","0.9","0.13","0.5"
"Western Buffer","WM1","2010-04-07","1","Middle Water","0.7","0.002","1.9","0.03","0.27","0.23","0.15","20.4","2.1","0.53","2.7","33.7","<0.2","7.7","0.018","0.006","0.029","3900","2600","7","95","0.9","0.11","0.3"
"Western Buffer","WM1","2010-04-07","1","Bottom Water","0.6","0.001","2.9","0.02","0.17","0.15","0.07","20.2","1.8","0.5","2.7","33.8","<0.2","7.7","0.011","0.005","0.016","81","55","7.1","96","0.6","0.049","<0.1"
"Western Buffer","WM1","2010-05-05","1","Surface Water","0.6","0.001","0.8","<0.02","0.23","0.16","0.11","22.4","0.9","0.15","4.6","33","1","7.8","0.007","0.019","0.053","46","24","8.7","122","5","0.037","1.1"
"Western Buffer","WM1","2010-05-05","1","Middle Water","0.7","0.001","1.1","<0.02","0.18","0.15","0.06","21.8","1.2","0.28","4.6","33.7","0.6","7.7","0.008","0.008","0.024","20","12","7.5","104","0.7","0.03","0.7"
"Western Buffer","WM1","2010-05-05","1","Bottom Water","0.7","0.001","2.2","<0.02","0.19","0.16","0.06","21.7","2.4","0.32","4.6","33.7","0.8","7.7","0.009","0.008","0.022","30","20","7.2","101","1.2","0.033","0.8"
"Western Buffer","WM1","2010-06-04","1","Surface Water","0.7","0.003","1.4","0.02","0.46","0.3","0.26","25.5","1.2","0.38","4.8","31.3","0.6","7.8","0.012","0.02","0.14","1","<1","5.1","75","3.7","0.098","0.7"
"Western Buffer","WM1","2010-06-04","1","Middle Water","0.6","0.001","2.2","<0.02","0.11","0.08","0.06","25.4","1.8","0.26","4.8","33.1","0.3","7.9","0.005","0.005","0.021","34","24","5.1","75","1.2","0.029","0.5"
"Western Buffer","WM1","2010-06-04","1","Bottom Water","1.2","0.001","5.7","<0.02","0.13","0.11","0.04","25.4","7.4","0.32","4.8","33.5","1.1","7.9","0.005","0.004","0.012","6","2","4.5","66","1.3","0.026","0.4"
"Western Buffer","WM1","2010-07-05","1","Surface Water","3","0.001","3.8","0.03","0.92","0.36","0.56","28.1","4.8","2.4","2","20.7","5.2","8.4","0.009","0.075","0.48","250","100","11.5","166","26","0.006","2.6"
"Western Buffer","WM1","2010-07-05","1","Middle Water","0.9","0.002","3.7","0.02","0.39","0.16","0.28","24.3","3.5","1.5","2","33.6","1.6","7.9","0.01","0.025","0.2","780","300","2.2","32","2.6","0.057","0.4"
"Western Buffer","WM1","2010-07-05","1","Bottom Water","1.3","0.002","7.3","0.03","0.56","0.24","0.39","23.9","7.6","1.9","2","34.1","3.2","7.8","0.009","0.044","0.28","31","13","1.6","24","7.9","0.07","0.7"
"Western Buffer","WM1","2010-08-19","1","Surface Water","1.4","0.004","3.4","0.02","0.46","0.13","0.37","28","2.8","0.72","2.5","27.5","7.1","8.2","<0.002","0.083","0.25","100","36","7.5","111","18","0.041","1.2"
"Western Buffer","WM1","2010-08-19","1","Middle Water","1.4","0.002","4.8","0.03","0.27","0.12","0.19","25.6","5.8","1.5","2.5","32.7","2.6","8","0.012","0.062","0.089","700","220","3.3","49","3","0.038","0.4"
"Western Buffer","WM1","2010-08-19","1","Bottom Water","2","0.001","10.8","0.03","0.19","0.07","0.15","23.1","14","1.5","2.5","34.3","1.6","8","0.01","0.033","0.088","160","64","3","43","1.8","0.027","0.6"
"Western Buffer","WM1","2010-09-20","1","Surface Water","1.3","0.003","1.6","0.02","0.66","0.21","0.49","27.4","2.8","1.3","2.4","27.5","4.2","8.2","<0.002","0.081","0.37","480","230","6.3","94","14","0.037","1.2"
"Western Buffer","WM1","2010-09-20","1","Middle Water","1","0.001","2.2","0.03","0.3","0.11","0.21","24.8","2.6","1.6","2.4","33.3","3","8","0.014","0.014","0.18","400","330","2.4","35","2.2","0.013","0.7"
"Western Buffer","WM1","2010-09-20","1","Bottom Water","1.3","0.002","8.2","0.03","0.24","0.07","0.23","23.5","8.6","2","2.4","34.1","2.2","8","0.018","0.003","0.17","51","29","1.9","27","0.8","0.061","0.1"
"Western Buffer","WM1","2010-10-25","1","Surface Water","0.8","0.003","3.5","0.02","0.21","0.13","0.12","26.2","4.2","0.67","2.2","31.9","<0.2","8.1","0.011","0.038","0.038","300","110","5.7","84","1.6","0.048","0.2"
"Western Buffer","WM1","2010-10-25","1","Middle Water","1.1","0.002","5.3","0.02","0.2","0.12","0.11","26.1","7.2","0.67","2.2","31.9","0.2","8.2","0.009","0.041","0.036","510","280","5.7","85","1.4","0.037","0.4"
"Western Buffer","WM1","2010-10-25","1","Bottom Water","1.6","0.002","9.2","0.02","0.17","0.09","0.1","26.1","13","0.68","2.2","32","0.7","8.2","0.007","0.042","0.035","290","110","5.7","85","1","0.023","0.3"
"Western Buffer","WM1","2010-11-19","1","Surface Water","0.7","0.001","2.4","0.02","0.34","0.19","0.19","22.4","3.2","1.4","2.5","32.4","<0.2","8","0.018","0.021","0.13","110","83","6.6","91","1.3","0.038","0.3"
"Western Buffer","WM1","2010-11-19","1","Middle Water","0.7","0.001","2.4","0.03","0.36","0.21","0.19","22.3","3.2","1.4","2.5","32.4","0.8","8","0.019","0.02","0.13","220","130","6.7","93","1.1","0.039","0.3"
"Western Buffer","WM1","2010-11-19","1","Bottom Water","0.9","0.001","3.8","0.04","0.32","0.18","0.18","22.3","5","1.4","2.5","32.4","0.5","8","0.018","0.019","0.12","280","190","6.6","92","1.3","0.039","0.3"
"Western Buffer","WM1","2010-12-03","1","Surface Water","0.9","0.003","2.9","0.02","0.23","0.16","0.14","22.2","3.2","0.13","2.6","32.3","1.7","8","0.008","0.008","0.059","36","21","7.2","100","8","0.074","0.8"
"Western Buffer","WM1","2010-12-03","1","Middle Water","0.8","0.003","2.8","0.02","0.2","0.15","0.13","22.1","3.2","0.17","2.6","32.4","1.3","8.1","0.009","0.007","0.046","68","40","7.3","101","5.3","0.077","0.5"
"Western Buffer","WM1","2010-12-03","1","Bottom Water","1","0.003","3.3","<0.02","0.16","0.11","0.11","22.1","4.8","0.21","2.6","32.5","1.9","8.1","0.008","0.005","0.04","22","12","7.3","101","6","0.061","1"
"Western Buffer","WM1","2011-01-21","1","Surface Water","0.8","0.001","4.2","0.02","0.19","0.08","0.16","15.7","5.5","0.92","3.5","33","0.6","7.9","0.013","0.024","0.089","110","64","7.3","90","0.6","0.047","0.1"
"Western Buffer","WM1","2011-01-21","1","Middle Water","1.4","0.001","7.1","0.03","0.19","0.07","0.16","15.6","9.7","0.93","3.5","33","0.8","7.9","0.014","0.025","0.09","110","70","7.4","91","0.6","0.046","<0.1"
"Western Buffer","WM1","2011-01-21","1","Bottom Water","1.5","0.001","7","0.03","0.19","0.08","0.16","15.6","11","0.9","3.5","33","1","7.9","0.014","0.024","0.09","78","58","7.4","91","0.5","0.048","<0.1"
"Western Buffer","WM1","2011-02-23","1","Surface Water","0.6","0.002","3.7","0.04","0.44","0.22","0.34","15.4","2.4","1.2","2.1","31.8","0.4","7.8","0.026","0.009","0.21","46","25","7.2","87","0.4","0.12","0.5"
"Western Buffer","WM1","2011-02-23","1","Middle Water","0.8","0.001","3.2","0.04","0.46","0.24","0.32","15","4.2","1.3","2.1","31.8","<0.2","7.8","0.024","0.01","0.21","70","56","7.3","88","0.7","0.099","0.5"
"Western Buffer","WM1","2011-02-23","1","Bottom Water","1.7","0.001","5.8","0.04","0.42","0.2","0.3","14.9","10","1.3","2.1","31.9","0.8","7.8","0.022","0.008","0.21","440","260","7.3","88","0.5","0.085","0.3"
"Western Buffer","WM1","2011-03-23","1","Surface Water","0.6","0.003","4.4","0.03","0.29","0.23","0.23","18.4","4.2","0.56","2","33.1","0.4","7.8","0.01","0.006","0.058","31","24","6.6","86","0.5","0.17","0.5"
"Western Buffer","WM1","2011-03-23","1","Middle Water","0.7","0.003","4.7","0.02","0.28","0.22","0.23","18.5","5.4","0.54","2","33.2","<0.2","7.8","0.009","0.006","0.05","50","27","6.8","88","0.5","0.17","0.4"
"Western Buffer","WM1","2011-03-23","1","Bottom Water","0.8","0.003","3.3","0.03","0.27","0.21","0.23","18.5","5.3","0.55","2","33.2","<0.2","7.8","0.01","0.006","0.049","76","46","6.8","88","0.7","0.17","0.3"
"Western Buffer","WM1","2011-04-28","1","Surface Water","0.9","0.004","1.3","0.03","0.54","0.33","0.35","23.7","0.9","0.22","3","31.5","2.9","7.8","0.006","0.032","0.18","80","35","8.2","116","12","0.14","2.4"
"Western Buffer","WM1","2011-04-28","1","Middle Water","0.8","0.002","2.7","<0.02","0.15","0.13","0.11","22.6","3.9","0.34","3","33.8","0.4","7.8","0.003","0.003","0.02","47","24","6.3","89","1.6","0.09","0.5"
"Western Buffer","WM1","2011-04-28","1","Bottom Water","1.3","0.002","4.2","<0.02","0.13","0.12","0.1","22.5","9.2","0.42","3","34","1.2","7.8","0.006","<0.002","0.012","34","21","6.2","87","0.9","0.082","0.5"
"Western Buffer","WM1","2011-05-13","1","Surface Water","1.5","0.003","1.6","0.03","0.75","0.31","0.54","26.1","2","0.52","3.1","28.3","3","7.8","<0.002","0.063","0.38","42","31","5.5","80","11","0.098","2"
"Western Buffer","WM1","2011-05-13","1","Middle Water","1.1","0.002","2.5","<0.02","0.23","0.18","0.13","23.6","3.9","0.52","3.1","33.5","0.7","7.7","0.005","0.008","0.037","31","22","5","71","1.8","0.082","0.4"
"Western Buffer","WM1","2011-05-13","1","Bottom Water","1.7","0.001","8.2","<0.02","0.18","0.16","0.09","23.2","8.1","0.52","3.1","34","<0.2","7.7","0.005","0.003","0.013","30","20","4.8","68","0.6","0.071","0.2"
"Western Buffer","WM1","2011-06-02","1","Surface Water","0.7","0.004","2.2","<0.02","0.19","0.15","0.11","26.1","2.2","0.2","2.8","33.1","<0.2","8.1","0.007","0.008","0.032","95","43","5.6","83","2.3","0.065","0.5"
"Western Buffer","WM1","2011-06-02","1","Middle Water","0.8","0.004","2.4","<0.02","0.16","0.13","0.11","25.8","2.9","0.23","2.8","33.3","<0.2","8.1","0.008","0.007","0.021","89","36","5.4","79","1.6","0.078","0.3"
"Western Buffer","WM1","2011-06-02","1","Bottom Water","1","0.003","3.9","0.02","0.19","0.17","0.08","25.7","4.6","0.28","2.8","33.4","<0.2","8.1","0.006","0.006","0.014","29","11","5.3","78","1.3","0.056","0.5"
"Western Buffer","WM1","2011-07-22","1","Surface Water","1.2","0.002","1.5","0.05","0.63","0.17","0.5","26.6","2.2","2.1","2.8","27.6","2","8","0.015","0.098","0.36","27","13","3.9","57","9.8","0.039","1.4"
"Western Buffer","WM1","2011-07-22","1","Middle Water","0.7","0.001","3","0.02","0.2","0.1","0.12","22.9","3","1.2","2.8","33.6","<0.2","8","0.011","0.037","0.059","16","3","3.2","45","1.7","0.021","0.4"
"Western Buffer","WM1","2011-07-22","1","Bottom Water","1.4","0.001","7.3","0.03","0.16","0.1","0.08","22.4","9.4","1.1","2.8","34.2","0.5","8","0.011","0.033","0.028","1200","530","2.7","39","0.7","0.016","0.5"
"Western Buffer","WM1","2011-08-08","1","Surface Water","1.4","0.004","1.7","0.06","0.79","0.61","0.22","27.9","2.9","0.56","2.3","29.3","5.2","8.2","<0.002","0.048","0.13","53","13","8.2","122","9.8","0.041","2"
"Western Buffer","WM1","2011-08-08","1","Middle Water","0.9","0.001","1.9","0.03","0.3","0.19","0.14","24.8","2.5","1.1","2.3","32.7","2.7","8","0.007","0.024","0.082","170","95","3.8","55","3.2","0.029","1.2"
"Western Buffer","WM1","2011-08-08","1","Bottom Water","0.8","0.001","3.1","0.03","0.21","0.1","0.13","23.1","3.5","1.5","2.3","33.9","1.4","7.9","0.016","0.014","0.1","110","69","2","29","1.6","0.016","1.1"
"Western Buffer","WM1","2011-09-07","1","Surface Water","0.8","0.004","1.8","0.03","0.37","0.18","0.26","27.9","2.4","0.81","3.3","31.5","0.7","8","0.013","0.046","0.14","75","31","6.1","92","1.7","0.077","1"
"Western Buffer","WM1","2011-09-07","1","Middle Water","0.9","0.008","2.2","0.05","0.58","0.37","0.45","26.2","3.2","1.4","3.3","32.4","1.2","7.8","0.035","0.048","0.16","2800","830","4.4","66","1.3","0.24","0.9"
"Western Buffer","WM1","2011-09-07","1","Bottom Water","0.9","0.001","4.1","0.03","0.27","0.13","0.17","23.2","5","1.5","3.3","34","1.2","7.9","0.021","0.027","0.11","110","61","2.9","42","0.5","0.031","0.4"
"Western Buffer","WM1","2011-10-14","1","Surface Water","0.8","0.004","2.8","0.05","0.37","0.2","0.27","26.4","4.2","1.3","2.1","32.9","0.6","8","0.03","0.091","0.083","16","5","5.6","83","0.6","0.097","0.4"
"Western Buffer","WM1","2011-10-14","1","Middle Water","0.9","0.003","3.5","0.03","0.28","0.13","0.2","26.2","5.2","1.3","2.1","33.1","<0.2","8","0.022","0.067","0.079","1800","1000","5.8","87","0.9","0.051","0.4"
"Western Buffer","WM1","2011-10-14","1","Bottom Water","0.8","0.002","5.1","0.03","0.27","0.14","0.17","26.1","5.3","1.3","2.1","33.2","0.5","8.1","0.021","0.065","0.067","680","430","6","90","0.4","0.036","0.4"
"Western Buffer","WM1","2011-11-03","1","Surface Water","0.9","0.008","3.3","0.05","0.47","0.36","0.36","25.7","3.6","0.49","2.9","32.5","0.4","7.8","0.03","0.021","0.084","310","240","5.7","84","0.7","0.25","1.2"
"Western Buffer","WM1","2011-11-03","1","Middle Water","0.8","0.004","3","0.03","0.28","0.2","0.2","25.5","4.2","0.43","2.9","32.8","<0.2","7.9","0.029","0.02","0.058","360","200","6.1","90","2.6","0.12","0.9"
"Western Buffer","WM1","2011-11-03","1","Bottom Water","1.8","0.003","10","0.03","0.25","0.19","0.14","25.3","11","0.46","2.9","32.9","0.3","7.9","0.013","0.017","0.045","230","110","6.2","91","5.7","0.08","0.9"
"Western Buffer","WM1","2011-12-01","1","Surface Water","0.7","0.001","3.5","0.04","0.46","0.2","0.35","23.2","4.4","1.3","2.4","32.3","<0.2","7.6","0.032","0.084","0.18","130","75","6","84","<0.2","0.088","0.7"
