"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Port Shelter","PM1","2018-08-20","1","Surface Water","1.9","0.001","1.1","<0.02","0.15","0.14","0.02","29.8","3.4","1.1","2.3","27.5","1.4","8.2","0.005","<0.002","0.003","320","40","6.2","95","1.7","0.015","1"
"Port Shelter","PM1","2018-08-20","1","Middle Water","1.1","0.008","0.5","<0.02","0.2","0.18","0.13","29.9","1.9","1","2.3","29.2","1.4","8.1","0.014","0.008","0.009","4","2","5.7","88","1.4","0.11","0.6"
"Port Shelter","PM1","2018-08-20","1","Bottom Water","0.8","0.003","0.9","<0.02","0.15","0.13","0.08","29.1","1.8","0.88","2.3","31.4","0.8","8","0.007","0.008","0.016","3","1","3.8","59","1.6","0.056","0.5"
"Port Shelter","PM1","2018-09-24","1","Surface Water","<0.5","<0.001","0.3","0.02","0.24","0.24","<0.01","29.7","1.1","0.22","4","30.4","1.5","8.5","0.005","<0.002","<0.002","2","2","6.8","106","2.4","<0.005","1.1"
"Port Shelter","PM1","2018-09-24","1","Middle Water","1","<0.001","0.3","<0.02","0.41","0.41","0.01","30.1","1.9","0.21","4","30.6","2.1","8.5","0.006","<0.002","<0.002","<1","<1","6.3","98","2.4","0.006","0.7"
"Port Shelter","PM1","2018-09-24","1","Bottom Water","1","<0.001","0.4","<0.02","0.41","0.41","0.01","29.6","2.1","0.39","4","31","1.1","8.4","0.006","<0.002","<0.002","1900","670","6.2","97","2.1","0.006","0.8"
"Port Shelter","PM1","2018-10-11","1","Surface Water","0.6","0.003","0.4","<0.02","0.17","0.15","0.06","26.4","1.4","0.8","4","32.1","0.2","8.2","0.007","0.01","0.006","3","1","5.6","83","0.4","0.047","0.3"
"Port Shelter","PM1","2018-10-11","1","Middle Water","0.6","0.004","0.3","<0.02","0.31","0.28","0.08","26.9","2.4","0.79","4","32.1","0.2","8.2","0.01","0.017","0.009","1","<1","4.8","72","0.7","0.049","0.3"
"Port Shelter","PM1","2018-10-11","1","Bottom Water","0.6","0.003","0.5","<0.02","0.37","0.34","0.07","27","2.1","0.87","4","32.1","0.3","8.2","0.008","0.022","0.006","3","<1","4.9","73","0.5","0.042","0.2"
"Port Shelter","PM1","2018-11-15","1","Surface Water","2.4","<0.001","2.9","<0.02","0.26","0.26","0.02","24.4","12","0.58","3","33","2.2","7.8","0.009","<0.002","<0.002","2","1","5.9","86","0.7","0.019","0.6"
"Port Shelter","PM1","2018-11-15","1","Middle Water","2.3","<0.001","2.9","<0.02","0.2","0.19","0.02","24.5","12","0.59","3","32.9","2.5","7.8","0.009","0.003","<0.002","<1","<1","5.6","81","0.3","0.015","0.8"
"Port Shelter","PM1","2018-11-15","1","Bottom Water","3","<0.001","4.5","0.02","0.15","0.15","0.03","24.5","15","0.64","3","33","3","7.8","0.009","<0.002","<0.002","<1","<1","5.7","83","0.4","0.024","0.6"
"Port Shelter","PM1","2018-12-14","1","Surface Water","1.8","<0.001","1.6","<0.02","0.11","0.11","0.01","19.9","9.4","0.19","2","33.4","1.1","8","0.007","0.002","<0.002","<1","<1","4.6","62","1.5","0.008","0.5"
"Port Shelter","PM1","2018-12-14","1","Middle Water","2.2","<0.001","1.3","<0.02","0.14","0.14","0.01","20.1","8.5","0.2","2","33.3","1.1","8","0.008","<0.002","<0.002","1","<1","4","54","1.8","0.007","0.6"
"Port Shelter","PM1","2018-12-14","1","Bottom Water","1.3","<0.001","1.3","<0.02","0.08","0.08","0.01","20.1","6.5","0.18","2","33.3","1.6","8","0.007","<0.002","<0.002","1","<1","4","54","1.6","0.01","0.5"
"Port Shelter","PM1","2019-01-18","1","Surface Water","0.8","<0.001","1.7","0.02","0.39","0.25","0.17","18.6","4.6","1.3","2.7","32.1","1","8","0.014","0.005","0.13","1","<1","6.9","90","1","0.033","0.8"
"Port Shelter","PM1","2019-01-18","1","Middle Water","1.1","0.001","1.7","0.03","0.32","0.2","0.16","18.8","3.9","1.4","2.7","32.2","0.6","8","0.016","0.005","0.11","1","<1","6.8","88","1.3","0.04","1"
"Port Shelter","PM1","2019-01-18","1","Bottom Water","0.7","0.001","2","0.03","0.31","0.2","0.15","18.8","4.2","1.3","2.7","32.2","0.3","8","0.016","0.008","0.1","2","1","7.5","98","1","0.037","0.9"
"Port Shelter","PM1","2019-02-11","1","Surface Water","4.4","0.001","1.2","0.05","0.79","0.79","0.04","19.5","5.3","0.6","2.5","31.7","3","8.1","0.01","<0.002","0.002","12","3","7.7","101","19","0.033","5.3"
"Port Shelter","PM1","2019-02-11","1","Middle Water","2.9","<0.001","1","0.03","0.38","0.38","0.03","19.8","3.9","0.59","2.5","31.8","1.2","8.1","<0.002","<0.002","<0.002","10","6","7.3","96","4.1","0.023","1.7"
"Port Shelter","PM1","2019-02-11","1","Bottom Water","3.2","<0.001","0.6","0.02","0.53","0.52","0.03","19.7","4","0.67","2.5","31.8","1.4","8.1","<0.002","<0.002","0.004","3","1","7.9","104","3.9","0.025","0.7"
"Port Shelter","PM1","2019-03-06","1","Surface Water","5.4","0.003","0.5","<0.02","0.36","0.32","0.12","20.5","12","1.1","2.5","31.3","7.6","8.1","0.013","<0.002","0.037","500","180","7.5","100","39","0.077","6.9"
"Port Shelter","PM1","2019-03-06","1","Middle Water","1.5","0.002","0.3","<0.02","0.45","0.44","0.05","20.5","6.8","0.65","2.5","31.9","1.2","8.1","0.009","<0.002","0.011","19","5","7.2","97","1.4","0.038","0.6"
"Port Shelter","PM1","2019-03-06","1","Bottom Water","1.5","0.001","0.4","<0.02","0.45","0.44","0.05","20.2","7.3","0.64","2.5","32.3","<0.2","8.1","0.006","<0.002","0.008","54","13","7.1","95","1.9","0.036","0.7"
"Port Shelter","PM1","2019-04-04","1","Surface Water","2.8","<0.001","0.8","<0.02","0.21","0.21","0.02","21.8","11","0.18","2.7","33.3","1.1","7.9","0.006","<0.002","<0.002","<1","<1","4.7","64","1.5","0.014","0.7"
"Port Shelter","PM1","2019-04-04","1","Middle Water","3.4","0.001","0.7","<0.02","0.26","0.25","0.04","21.9","12","0.58","2.7","33.3","1.1","7.9","0.008","0.004","<0.002","3","2","5.4","75","1.3","0.038","0.7"
"Port Shelter","PM1","2019-04-04","1","Bottom Water","2.5","<0.001","1.3","<0.02","0.37","0.36","0.02","21.9","7.5","0.23","2.7","33.4","2","7.9","0.006","0.003","<0.002","1","1","5.6","78","0.8","0.015","0.5"
"Port Shelter","PM1","2019-05-03","1","Surface Water","2","<0.001","0.5","<0.02","0.31","0.26","0.08","24.3","8.1","0.14","4.3","31.5","0.9","7.8","0.007","0.003","0.049","3","3","6.4","92","2.3","0.03","0.5"
"Port Shelter","PM1","2019-05-03","1","Middle Water","1.6","<0.001","0.3","<0.02","0.34","0.29","0.08","24.5","7.7","0.14","4.3","31.5","1","7.8","0.007","0.003","0.049","3","1","5.1","73","2.6","0.028","0.6"
"Port Shelter","PM1","2019-05-03","1","Bottom Water","<0.5","<0.001","0.3","<0.02","0.38","0.33","0.08","24.6","<0.5","0.13","4.3","31.6","0.2","7.8","0.007","0.004","0.045","<1","<1","5.2","75","2.9","0.031","0.5"
"Port Shelter","PM1","2019-06-26","1","Surface Water","<0.5","<0.001","0.7","<0.02","0.29","0.28","0.02","29.2","0.7","1.1","2.6","30.1","<0.2","7.7","<0.002","<0.002","0.004","2","<1","5","76","1.4","0.014","0.8"
"Port Shelter","PM1","2019-06-26","1","Middle Water","1.9","<0.001","0.7","<0.02","0.18","0.18","0.02","29.3","7.9","0.82","2.6","30","<0.2","7.7","<0.002","<0.002","<0.002","13","1","4.6","71","1.4","0.019","0.7"
"Port Shelter","PM1","2019-06-26","1","Bottom Water","0.7","<0.001","0.6","<0.02","0.21","0.2","0.02","28.9","1.7","1.1","2.6","30.4","<0.2","7.8","<0.002","<0.002","0.004","8","1","4.4","68","1.4","0.018","0.8"
"Port Shelter","PM1","2019-07-04","1","Surface Water","1.4","0.005","5.3","<0.02","0.38","0.22","0.17","33","4.2","0.63","2","18.9","1.7","9.1","0.007","0.007","0.15","130","39","5.6","87","3.2","0.011","1.1"
"Port Shelter","PM1","2019-07-04","1","Middle Water","1","0.007","7.6","<0.02","0.4","0.24","0.17","33.2","3.5","0.57","2","19","1.1","9.1","0.01","0.007","0.15","80","37","4.8","75","3.2","0.015","1.1"
"Port Shelter","PM1","2019-07-04","1","Bottom Water","0.8","0.015","9.7","<0.02","0.23","0.1","0.16","33.4","2.6","0.59","2","19.8","1","9","0.006","0.007","0.12","110","14","4.8","75","1.8","0.033","1"
"Port Shelter","PM1","2019-08-19","1","Surface Water","2.2","0.001","10.3","<0.02","0.24","0.24","0.02","29","8.4","0.34","3.2","30.9","<0.2","8.2","<0.002","<0.002","<0.002","1","<1","5.7","87","9.4","0.018","1.3"
"Port Shelter","PM1","2019-08-19","1","Middle Water","2.4","<0.001","10.2","<0.02","0.17","0.17","0.01","27.2","8.1","0.36","3.2","32.7","1.1","8.1","<0.002","<0.002","<0.002","5","<1","5.6","84","3.5","0.01","1.4"
"Port Shelter","PM1","2019-08-19","1","Bottom Water","2.7","<0.001","11.4","0.02","0.2","0.18","0.04","25.1","11","0.61","3.2","34.1","1.9","8","0.01","0.004","0.014","6","2","5.2","77","16","0.019","1.2"
"Port Shelter","PM1","2019-09-09","1","Surface Water","1.4","<0.001","3","0.03","0.37","0.37","<0.01","31.1","6.1","0.62","3","29.4","<0.2","8.2","<0.002","<0.002","<0.002","3","1","5.8","92","1.2","<0.005","0.9"
"Port Shelter","PM1","2019-09-09","1","Middle Water","1.4","0.001","2.8","<0.02","0.61","0.61","0.02","31.1","6.1","0.6","3","29.4","<0.2","8.2","<0.002","<0.002","<0.002","2","<1","5.4","86","1.3","0.011","1"
"Port Shelter","PM1","2019-09-09","1","Bottom Water","1.9","0.004","2.1","0.02","0.36","0.36","0.04","29.7","8.1","0.49","3","30.9","1.2","8.2","<0.002","0.002","<0.002","<1","<1","5.3","82","2.6","0.04","0.8"
"Port Shelter","PM1","2019-10-24","1","Surface Water","1.4","<0.001","2.6","<0.02","0.37","0.37","<0.01","28.3","7.2","0.07","3.2","32.9","<0.2","8","0.005","<0.002","<0.002","<1","<1","5.8","89","1.9","<0.005","0.8"
"Port Shelter","PM1","2019-10-24","1","Middle Water","1.6","<0.001","1.3","0.03","0.58","0.58","<0.01","28.3","6.9","0.07","3.2","32.9","0.2","8","0.004","<0.002","<0.002","<1","<1","6.1","93","1.9","<0.005","0.9"
"Port Shelter","PM1","2019-10-24","1","Bottom Water","1.9","<0.001","1.3","0.02","0.59","0.59","<0.01","28.2","8.2","0.08","3.2","32.9","0.5","8","0.006","<0.002","<0.002","<1","<1","5.3","82","2.2","<0.005","0.9"
"Port Shelter","PM1","2019-11-13","1","Surface Water","1.8","<0.001","2.4","0.03","0.57","0.57","0.03","25.4","7.7","0.54","3","33.3","2","8","0.005","<0.002","<0.002","<1","<1","6.1","90","0.9","0.022","0.6"
"Port Shelter","PM1","2019-11-13","1","Middle Water","1.6","<0.001","2.3","0.04","0.58","0.58","0.01","25.4","7","0.57","3","33.3","0.9","8","0.006","<0.002","<0.002","<1","<1","6.1","89","1.3","0.01","0.4"
"Port Shelter","PM1","2019-11-13","1","Bottom Water","1.6","<0.001","2.2","0.03","0.44","0.44","0.02","25.3","8.4","0.6","3","33.3","0.8","8","0.005","0.002","<0.002","<1","<1","5.3","78","1.1","0.018","0.5"
"Port Shelter","PM1","2019-12-16","1","Surface Water","1.2","0.002","1","0.03","0.35","0.34","0.05","20.4","2.2","0.83","3.2","33.1","1.9","8.3","0.009","0.003","0.005","5","<1","7.3","98","1.5","0.041","1.4"
"Port Shelter","PM1","2019-12-16","1","Middle Water","1.4","0.002","1.5","0.03","0.47","0.46","0.05","20.3","3.9","0.85","3.2","33","1.7","8.3","0.009","0.003","0.004","<1","<1","7.1","95","3.8","0.042","1.4"
"Port Shelter","PM1","2019-12-16","1","Bottom Water","0.9","0.002","0.7","0.02","0.35","0.34","0.05","20","2.2","0.9","3.2","33.1","1.8","8.3","0.006","0.003","<0.002","2","1","7.7","103","2.5","0.041","1.3"
"Port Shelter","PM1","2020-01-08","1","Surface Water","2.9","0.003","1.6","0.03","0.49","0.49","0.05","21.2","12","0.78","3.1","32.6","0.7","8.4","0.009","<0.002","<0.002","<1","<1","6.4","88","2.3","0.044","1.1"
"Port Shelter","PM1","2020-01-08","1","Middle Water","2.3","0.003","0.6","0.03","0.4","0.4","0.05","21.1","8.6","0.82","3.1","32.6","0.8","8.4","0.005","<0.002","<0.002","<1","<1","8","109","2.9","0.042","1.3"
"Port Shelter","PM1","2020-01-08","1","Bottom Water","2.3","0.002","0.6","<0.02","0.34","0.34","0.04","20.9","8.1","0.77","3.1","32.6","<0.2","8.4","0.006","<0.002","<0.002","<1","<1","7.7","105","1.9","0.033","0.8"
"Port Shelter","PM1","2020-04-22","1","Surface Water","1.4","0.002","0.7","0.02","0.26","0.26","0.1","25.5","6","0.13","3.3","33.4","0.7","7.6","0.014","<0.002","<0.002","4","<1","6.6","97","2.6","0.1","0.6"
"Port Shelter","PM1","2020-04-22","1","Middle Water","1.3","<0.001","0.7","<0.02","0.24","0.23","0.03","25.5","6.8","0.09","3.3","33.4","0.7","7.6","0.013","0.003","<0.002","2","<1","5.8","86","2.7","0.025","0.7"
"Port Shelter","PM1","2020-04-22","1","Bottom Water","1.2","<0.001","0.9","<0.02","0.12","0.11","0.03","25.3","5.9","0.09","3.3","33.5","1.2","7.6","0.009","0.003","<0.002","4","<1","5.9","87","2.1","0.02","0.7"
"Port Shelter","PM1","2020-05-27","1","Surface Water","1","0.003","1.7","<0.02","0.47","0.41","0.12","28.2","1.6","0.53","4.2","30.4","0.6","7.9","0.003","0.006","0.05","9","<1","6.3","95","0.7","0.068","0.9"
"Port Shelter","PM1","2020-05-27","1","Middle Water","<0.5","0.002","3.5","<0.02","0.57","0.53","0.09","27.1","<0.5","0.38","4.2","32","1.1","7.9","0.005","0.005","0.032","1","1","4.9","74","0.3","0.053","0.6"
"Port Shelter","PM1","2020-05-27","1","Bottom Water","<0.5","0.002","1.2","<0.02","0.83","0.79","0.09","26.8","<0.5","0.46","4.2","32.5","1","7.9","0.004","0.005","0.031","4","<1","4.5","67","<0.2","0.056","0.7"
"Port Shelter","PM1","2020-06-19","1","Surface Water","1.4","0.005","10.1","0.02","0.38","0.3","0.13","30.2","7.9","0.06","3.3","27","0.7","8.2","0.004","0.009","0.072","2","<1","5.7","88","2.2","0.046","0.8"
"Port Shelter","PM1","2020-06-19","1","Middle Water","1.1","0.003","2","0.02","0.4","0.32","0.13","29.8","7.1","0.08","3.3","27.7","2.1","8","0.005","0.01","0.071","2","<1","6.3","96","1.7","0.051","0.8"
"Port Shelter","PM1","2020-06-19","1","Bottom Water","1.4","0.001","1.7","0.03","0.46","0.39","0.11","26.2","9.4","0.32","3.3","32.7","1.5","7.9","0.004","0.01","0.055","1","<1","6.4","96","2.2","0.04","0.9"
"Port Shelter","PM1","2020-07-15","1","Surface Water","1.6","0.001","1.3","0.06","0.34","0.33","0.03","30.3","3.5","0.92","3.1","33.1","<0.2","8","0.008","<0.002","0.003","3","<1","5.2","83","1","0.024","1.4"
"Port Shelter","PM1","2020-07-15","1","Middle Water","0.8","0.002","1.5","0.05","0.14","0.14","0.03","30.4","2","0.74","3.1","33.1","0.2","8","0.008","<0.002","<0.002","<1","<1","4.9","78","1.4","0.029","1.3"
"Port Shelter","PM1","2020-07-15","1","Bottom Water","0.6","0.001","1.9","0.05","0.31","0.31","0.03","26.3","1.3","0.97","3.1","35.1","0.6","7.9","0.01","<0.002","<0.002","2","<1","5.1","77","1.1","0.026","1"
"Port Shelter","PM1","2020-09-28","1","Surface Water","2.4","<0.001","2.7","0.07","0.25","0.24","0.01","28.4","4.4","0.16","2.6","31.1","1.9","8.1","0.005","<0.002","0.007","3","<1","6.4","97","5.5","<0.005","1.3"
"Port Shelter","PM1","2020-09-28","1","Middle Water","1.6","<0.001","2.6","0.07","0.28","0.27","0.01","28.6","4","0.16","2.6","31.2","2.1","8.1","0.006","<0.002","0.006","<1","<1","6.5","100","5.4","<0.005","1"
"Port Shelter","PM1","2020-09-28","1","Bottom Water","2.2","<0.001","2.6","0.07","0.36","0.35","0.01","28.6","3.9","0.13","2.6","31.3","2.1","8.1","0.004","<0.002","0.006","1","<1","6.6","102","5.4","0.006","1.3"
"Port Shelter","PM1","2020-10-28","1","Surface Water","0.6","0.001","4.1","0.06","0.18","0.17","0.03","25.5","1","0.5","2.8","33.4","1.2","8","0.016","0.004","<0.002","5","1","5.6","83","1.2","0.022","1.2"
"Port Shelter","PM1","2020-10-28","1","Middle Water","1","0.001","3.2","0.06","0.11","0.1","0.03","25.5","1.6","0.5","2.8","33.4","1.3","8","0.018","0.006","<0.002","4","2","6","89","1.5","0.021","1.1"
"Port Shelter","PM1","2020-10-28","1","Bottom Water","0.7","<0.001","3","0.05","0.1","0.09","0.02","25.4","2.1","0.49","2.8","33.4","1.1","8.1","0.017","<0.002","0.003","<1","<1","5.9","86","1.6","0.019","1.1"
"Port Shelter","PM1","2020-11-12","1","Surface Water","1.7","<0.001","3.2","0.07","0.28","0.27","0.03","23.6","8","0.24","3","32.8","1.8","8","0.004","0.003","<0.002","<1","<1","7.2","102","2.8","0.02","1.1"
"Port Shelter","PM1","2020-11-12","1","Middle Water","2.3","0.001","3.4","0.05","0.53","0.53","0.04","23.6","9.6","0.26","3","32.9","1.2","8","0.006","0.002","<0.002","2","<1","7.4","105","4.2","0.032","1.2"
"Port Shelter","PM1","2020-11-12","1","Bottom Water","1.6","<0.001","3.8","0.12","0.29","0.28","0.03","23.5","8.9","0.26","3","32.9","0.9","8","0.005","<0.002","0.005","<1","<1","7.6","108","4.4","0.02","1.2"
"Port Shelter","PM1","2021-02-26","1","Surface Water","<0.5","<0.001","3","0.05","0.26","0.25","0.04","21","0.7","0.99","2.8","32.3","0.4","7.8","0.004","<0.002","0.005","17","9","5.2","70","1.3","0.036","1.1"
"Port Shelter","PM1","2021-02-26","1","Middle Water","0.6","<0.001","2.6","0.06","0.26","0.25","0.04","20.6","0.9","0.99","2.8","32.4","<0.2","7.9","0.004","<0.002","0.006","9","4","5.3","71","1.5","0.03","1"
"Port Shelter","PM1","2021-02-26","1","Bottom Water","0.6","<0.001","2.6","0.06","0.2","0.19","0.04","20.2","0.9","1","2.8","32.4","0.4","7.9","0.006","0.002","0.005","4","1","5.4","72","1.4","0.032","1.1"
"Port Shelter","PM1","2021-03-15","1","Surface Water","1.9","<0.001","2.6","0.05","0.2","0.2","0.03","22","6.1","1.1","3.1","32.7","<0.2","7.9","0.006","<0.002","<0.002","<1","<1","5.3","73","1.9","0.028","0.7"
"Port Shelter","PM1","2021-03-15","1","Middle Water","2","<0.001","2.6","0.04","0.05","<0.05","0.02","21.5","7.1","0.91","3.1","32.7","<0.2","7.9","0.006","<0.002","<0.002","<1","<1","5.3","73","1.9","0.014","0.8"
"Port Shelter","PM1","2021-03-15","1","Bottom Water","2.2","<0.001","2.6","0.05","0.14","0.14","0.02","21.1","8.1","0.88","3.1","32.7","0.8","7.9","0.007","<0.002","<0.002","2","<1","5.6","76","1.6","0.017","1.5"
"Port Shelter","PM1","2021-04-14","1","Surface Water","0.9","<0.001","2.8","0.06","0.67","0.66","0.07","25.3","6.1","0.68","3.8","33.3","1.2","7.5","0.007","<0.002","0.006","<1","<1","4.7","69","1.9","0.064","1.2"
"Port Shelter","PM1","2021-04-14","1","Middle Water","0.6","<0.001","2.4","0.05","0.74","0.74","0.05","25.3","5.5","0.69","3.8","33.3","0.2","7.5","0.007","<0.002","<0.002","2","<1","4.7","69","2.3","0.049","0.9"
"Port Shelter","PM1","2021-04-14","1","Bottom Water","1.3","<0.001","2.4","0.05","0.69","0.69","0.05","25.2","6.5","0.7","3.8","33.3","<0.2","7.5","0.007","<0.002","0.002","1","<1","4.7","69","2.3","0.048","0.9"
"Port Shelter","PM1","2021-05-20","1","Surface Water","0.8","<0.001","3","N/A","N/A","N/A","0.03","30.8","1.4","0.1","3.2","33.8","0.7","7.5","0.008","<0.002","<0.002","<1","<1","4.4","71","2.4","0.027","1.2"
"Port Shelter","PM1","2021-05-20","1","Middle Water","0.7","<0.001","2.8","N/A","N/A","N/A","0.03","30.7","1.4","0.11","3.2","33.8","1","7.5","0.007","<0.002","<0.002","<1","<1","4.2","68","2.3","0.027","0.9"
"Port Shelter","PM1","2021-05-20","1","Bottom Water","0.5","<0.001","2.9","N/A","N/A","N/A","0.02","30.7","1.4","0.11","3.2","33.9","0.5","7.5","0.005","<0.002","<0.002","1","<1","4.3","70","2.9","0.02","1"
"Port Shelter","PM1","2021-06-21","1","Surface Water","0.8","0.001","3.9","N/A","N/A","N/A","0.06","30.5","2.2","0.33","2","32.2","0.9","7.7","0.003","<0.002","0.005","16","6","4.9","78","4.1","0.05","1"
"Port Shelter","PM1","2021-06-21","1","Middle Water","1.3","<0.001","3.3","N/A","N/A","N/A","0.04","28.1","2.6","0.52","2","33","0.3","7.5","0.005","<0.002","<0.002","5","<1","4.3","67","4.1","0.031","1"
"Port Shelter","PM1","2021-06-21","1","Bottom Water","1.5","<0.001","4.3","N/A","N/A","N/A","0.04","24.9","3.7","0.74","2","34.1","1.2","7.4","0.005","<0.002","<0.002","13","2","3.9","57","4.5","0.035","1"
"Port Shelter","PM1","2021-07-21","1","Surface Water","1.3","<0.001","7.4","N/A","N/A","N/A","0.2","27","7.2","2.3","1.5","19.7","0.4","7.5","0.01","0.006","0.14","3400","720","5.1","71","1.2","0.053","0.7"
"Port Shelter","PM1","2021-07-21","1","Middle Water","2","0.002","4.3","N/A","N/A","N/A","0.28","27.7","8.6","2.3","1.5","24.1","<0.2","7.4","0.01","0.005","0.17","3900","700","4.6","67","1.4","0.1","0.5"
"Port Shelter","PM1","2021-07-21","1","Bottom Water","1.5","0.001","3.3","N/A","N/A","N/A","0.19","28.7","6.6","1.7","1.5","29","<0.2","7.4","0.009","0.003","0.12","3800","590","4.2","64","1.6","0.064","0.4"
"Port Shelter","PM1","2021-08-09","1","Surface Water","<0.5","<0.001","4.6","N/A","N/A","N/A","0.03","28.6","2.2","0.39","2.2","30.5","0.6","7.4","<0.002","<0.002","0.003","210","75","4.6","70","4.2","0.02","0.9"
"Port Shelter","PM1","2021-08-09","1","Middle Water","<0.5","<0.001","3.6","N/A","N/A","N/A","0.02","28","1.8","0.36","2.2","31.8","<0.2","7.4","<0.002","<0.002","<0.002","190","56","4.5","68","4.8","0.016","0.8"
"Port Shelter","PM1","2021-08-09","1","Bottom Water","1.1","<0.001","4.7","N/A","N/A","N/A","0.03","26","3.2","0.36","2.2","33.7","1.8","7.2","0.006","0.003","0.006","190","27","4.6","68","9.7","0.024","1"
"Port Shelter","PM1","2021-09-15","1","Surface Water","<0.5","0.002","7.6","N/A","N/A","N/A","0.06","30.2","0.8","0.69","5","31.9","<0.2","8.1","<0.002","<0.002","0.026","4","<1","5.7","90","1.1","0.034","0.9"
"Port Shelter","PM1","2021-09-15","1","Middle Water","<0.5","0.002","4.9","N/A","N/A","N/A","0.06","29.4","0.6","0.68","5","32.1","0.5","8","<0.002","<0.002","0.021","2","<1","4.7","74","0.6","0.04","0.8"
"Port Shelter","PM1","2021-09-15","1","Bottom Water","1.4","0.004","4.9","N/A","N/A","N/A","0.12","28.3","2.9","1.1","5","32.9","0.5","7.9","<0.002","0.004","0.028","<1","<1","4.6","71","1","0.088","0.7"
"Port Shelter","PM1","2021-10-20","1","Surface Water","0.6","0.002","5.9","N/A","N/A","N/A","0.03","27.1","2","0.56","4.5","32.5","<0.2","8.1","0.007","<0.002","<0.002","5","1","4.6","70","2.1","0.025","0.6"
"Port Shelter","PM1","2021-10-20","1","Middle Water","0.6","0.002","5.1","N/A","N/A","N/A","0.04","27","2.5","0.55","4.5","32.5","0.2","8.1","0.006","<0.002","0.002","<1","<1","6.4","97","0.9","0.037","0.4"
"Port Shelter","PM1","2021-10-20","1","Bottom Water","0.5","0.002","5.3","N/A","N/A","N/A","0.04","27","2","0.54","4.5","32.5","<0.2","8.1","0.006","<0.002","<0.002","<1","<1","6","90","1.6","0.035","0.6"
"Port Shelter","PM1","2021-11-17","1","Surface Water","1.4","<0.001","8.1","0.02","1.11","1.1","0.03","23.9","7.7","0.32","2.3","33.2","<0.2","7.7","0.004","<0.002","0.005","3","<1","5.8","84","2","0.027","0.7"
"Port Shelter","PM1","2021-11-17","1","Middle Water","1.3","<0.001","5.3","0.06","0.5","0.49","0.03","24","7","0.3","2.3","33.2","<0.2","7.7","0.005","<0.002","0.003","1","1","6.3","90","1.9","0.026","0.7"
"Port Shelter","PM1","2021-11-17","1","Bottom Water","0.5","<0.001","5.4","0.05","0.49","0.48","0.03","23.8","1.4","0.3","2.3","33.2","<0.2","7.7","0.005","<0.002","0.004","4","4","5.9","84","1.8","0.025","0.7"
"Port Shelter","PM1","2021-12-13","1","Surface Water","1.1","<0.001","9.2","<0.02","0.09","0.08","0.04","21","3.3","0.66","2.5","33.6","0.6","7.7","0.006","<0.002","0.007","1","1","6.1","83","1.6","0.029","0.7"
"Port Shelter","PM1","2021-12-13","1","Middle Water","2.6","<0.001","6.1","0.02","0.35","0.34","0.03","21","5","0.67","2.5","33.6","0.7","7.7","0.006","<0.002","0.008","<1","<1","6.2","85","1.5","0.022","0.7"
"Port Shelter","PM1","2021-12-13","1","Bottom Water","1","<0.001","6.6","<0.02","0.18","0.17","0.03","20.9","3.2","0.72","2.5","33.6","0.9","7.7","0.006","0.004","0.009","<1","<1","5.8","79","1.5","0.019","0.9"
"Port Shelter","PM1","2022-01-24","1","Surface Water","2.4","<0.001","6.6","0.03","0.31","0.31","0.02","19.4","4","0.4","2.9","33.5","<0.2","7.7","0.007","<0.002","<0.002","3","<1","6.7","89","5","0.017","1.7"
"Port Shelter","PM1","2022-01-24","1","Middle Water","1.8","<0.001","5.2","0.03","0.42","0.42","0.02","19.3","2.8","0.39","2.9","33.5","0.9","7.7","0.007","<0.002","<0.002","<1","<1","6.8","90","5.3","0.016","1.5"
"Port Shelter","PM1","2022-01-24","1","Bottom Water","2.4","<0.001","5.4","0.05","0.52","0.52","0.02","19.2","3.5","0.41","2.9","33.6","0.7","7.7","0.007","<0.002","<0.002","1","<1","7.9","104","4.8","0.016","1.6"
"Port Shelter","PM1","2022-02-07","1","Surface Water","1.4","<0.001","5.8","0.02","0.73","0.72","0.04","17.1","3","0.72","2.8","33.1","0.7","7.4","0.005","0.005","<0.002","7","<1","6.8","86","5.8","0.031","1.1"
"Port Shelter","PM1","2022-02-07","1","Middle Water","1.1","<0.001","5.6","0.02","0.66","0.66","0.03","17.4","2.6","0.72","2.8","33.1","0.7","7.4","0.004","<0.002","<0.002","5","2","6.7","85","5.4","0.024","0.9"
"Port Shelter","PM1","2022-02-07","1","Bottom Water","1.5","<0.001","5.6","0.02","0.73","0.69","0.07","17.4","3.4","0.72","2.8","33.2","0.8","7.4","0.012","0.002","0.034","5","<1","7.6","97","5.1","0.03","1.1"
